"auc","item","ownerRealm","bid","buyout","quantity","timeLeft","rand","seed","context","modifiers","petSpeciesId","petBreedId","petLevel","petQualityId"
"1547187344","82800","Eonar","71991000","79990000","1","VERY_LONG","0","0","0","System.Object[]","1335","8","1","3"
"1547482258","82800","Blade's Edge","14356800","16131200","1","VERY_LONG","0","0","0","System.Object[]","2581","11","1","3"
"1547187341","82800","Eonar","2780100","2980100","1","VERY_LONG","0","0","0","System.Object[]","52","22","1","2"
"1547482246","82800","Blade's Edge","30061000","33776400","1","VERY_LONG","0","0","0","System.Object[]","190","6","4","2"
"1546810508","82800","Blade's Edge","16039900","16884100","1","LONG","0","0","0","System.Object[]","1952","13","1","3"
"1546810720","82800","Blade's Edge","40128000","42240000","1","LONG","0","0","0","System.Object[]","318","3","1","3"
"1547335008","82800","Vek'nilash","994000","994000","1","LONG","0","0","0","System.Object[]","1152","6","1","3"
"1547335007","82800","Vek'nilash","884500","884500","1","LONG","0","0","0","System.Object[]","236","16","1","2"
"1547367761","82800","Blade's Edge","3390800","3460000","1","LONG","0","0","0","System.Object[]","1540","8","1","2"
"1546810791","82800","Blade's Edge","6454700","6794400","1","LONG","0","0","0","System.Object[]","2566","13","1","3"
"1547482503","82800","Blade's Edge","23833600","26779400","1","VERY_LONG","0","0","0","System.Object[]","340","13","1","2"
"1547482498","82800","Blade's Edge","3171200","3563200","1","VERY_LONG","0","0","0","System.Object[]","2087","18","1","3"
"1547171325","82800","Vek'nilash","990000","990000","1","VERY_LONG","0","0","0","System.Object[]","1921","14","1","3"
"1546941935","82800","Eonar","9751000","9950000","1","LONG","0","0","0","System.Object[]","1467","15","1","3"
"1547367999","82800","Blade's Edge","421400","430000","1","LONG","0","0","0","System.Object[]","1416","17","1","3"
"1546942062","82800","Eonar","53907400","55007500","1","LONG","0","0","0","System.Object[]","1564","17","25","3"
"1546942036","82800","Eonar","38226900","39007100","1","LONG","0","0","0","System.Object[]","847","22","25","3"
"1547105874","82800","Blade's Edge","79270000","79270000","1","VERY_LONG","0","0","0","System.Object[]","1631","15","1","3"
"1546942137","82800","Eonar","73509800","75010000","1","LONG","0","0","0","System.Object[]","2440","9","25","3"
"1547384546","82800","Blade's Edge","11591500","11950000","1","VERY_LONG","0","0","0","System.Object[]","2713","22","1","3"
"1547384545","82800","Blade's Edge","16055000","16900000","1","VERY_LONG","0","0","0","System.Object[]","2699","10","1","2"
"1547433688","82800","Blade's Edge","19493100","19690000","1","VERY_LONG","0","0","0","System.Object[]","1575","20","1","2"
"1547433687","82800","Blade's Edge","19265400","19460000","1","VERY_LONG","0","0","0","System.Object[]","1575","20","1","2"
"1547007704","82800","Vek'nilash","35200","35200","1","LONG","0","0","0","System.Object[]","118","3","1","2"
"1547007706","82800","Vek'nilash","16609700","16609700","1","LONG","0","0","0","System.Object[]","2692","15","1","3"
"1547235365","82800","Blade's Edge","95000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1198","18","1","3"
"1547235366","82800","Blade's Edge","95000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1198","8","1","3"
"1547235367","82800","Blade's Edge","4367700","4597500","1","VERY_LONG","0","0","0","System.Object[]","2085","5","1","3"
"1547104261","82800","Blade's Edge","20891600","20891600","1","VERY_LONG","0","0","0","System.Object[]","1808","22","1","3"
"1547104259","82800","Blade's Edge","18450000","18450000","1","VERY_LONG","0","0","0","System.Object[]","2582","12","1","3"
"1547104256","82800","Blade's Edge","5152500","5152500","1","VERY_LONG","0","0","0","System.Object[]","2584","21","1","3"
"1547235448","82800","Blade's Edge","45438400","47829800","1","VERY_LONG","0","0","0","System.Object[]","2582","12","1","3"
"1547235449","82800","Blade's Edge","22826100","24027500","1","VERY_LONG","0","0","0","System.Object[]","1227","6","1","3"
"1547235447","82800","Blade's Edge","95000000","100000000","1","VERY_LONG","0","0","0","System.Object[]","1198","8","1","3"
"1547235432","82800","Blade's Edge","20828100","21924300","1","VERY_LONG","0","0","0","System.Object[]","2584","21","1","3"
"1546809428","82800","Eonar","4214500","4682700","1","LONG","0","0","0","System.Object[]","1907","8","1","3"
"1547022526","82800","Eonar","3540300","3540300","1","LONG","0","0","0","System.Object[]","1177","9","1","3"
"1547022529","82800","Eonar","3540300","3540300","1","LONG","0","0","0","System.Object[]","1177","9","1","3"
"1547022530","82800","Blade's Edge","8500100","9000000","1","LONG","0","0","0","System.Object[]","1884","17","1","3"
"1547022657","82800","Blade's Edge","30000100","40000000","1","LONG","0","0","0","System.Object[]","40","8","1","2"
"1547367064","82800","Blade's Edge","531100","559000","1","VERY_LONG","0","0","0","System.Object[]","1804","13","1","3"
"1547367044","82800","Blade's Edge","471200","496000","1","VERY_LONG","0","0","0","System.Object[]","1802","12","1","3"
"1547416312","82800","Blade's Edge","9500000","10000000","1","VERY_LONG","0","0","0","System.Object[]","1959","16","1","3"
"1547481982","82800","Blade's Edge","19616800","22041400","1","VERY_LONG","0","0","0","System.Object[]","2584","21","1","3"
"1547481978","82800","Blade's Edge","8083300","9082400","1","VERY_LONG","0","0","0","System.Object[]","1524","17","1","3"
"1547481972","82800","Blade's Edge","4317300","4850900","1","VERY_LONG","0","0","0","System.Object[]","1964","6","1","3"
"1547481974","82800","Blade's Edge","3392100","3811300","1","VERY_LONG","0","0","0","System.Object[]","117","3","2","2"
"1547187060","82800","Eonar","26550100","29500100","1","VERY_LONG","0","0","0","System.Object[]","1346","19","1","3"
"1547481970","82800","Blade's Edge","16164400","18162300","1","VERY_LONG","0","0","0","System.Object[]","2538","9","1","2"
"1547481966","82800","Blade's Edge","3171200","3563200","1","VERY_LONG","0","0","0","System.Object[]","2087","18","1","3"
"1547481960","82800","Blade's Edge","45913500","51588200","1","VERY_LONG","0","0","0","System.Object[]","1928","20","1","3"
"1547481963","82800","Blade's Edge","5432000","6103400","1","VERY_LONG","0","0","0","System.Object[]","52","21","2","2"
"1547481953","82800","Blade's Edge","112628500","126548800","1","VERY_LONG","0","0","0","System.Object[]","293","9","2","3"
"1547481951","82800","Blade's Edge","34025300","38230700","1","VERY_LONG","0","0","0","System.Object[]","1889","21","11","3"
"1547481944","82800","Blade's Edge","5926600","6659100","1","VERY_LONG","0","0","0","System.Object[]","1921","14","12","3"
"1547481947","82800","Blade's Edge","786424000","883622500","1","VERY_LONG","0","0","0","System.Object[]","2766","16","10","3"
"1547023173","82800","Blade's Edge","30000100","40000000","1","LONG","0","0","0","System.Object[]","1320","5","1","3"
"1547187121","82800","Eonar","44700","49600","1","VERY_LONG","0","0","0","System.Object[]","1149","8","1","3"
"1547187124","82800","Eonar","44982000","49980000","1","VERY_LONG","0","0","0","System.Object[]","238","21","1","2"
"1547482033","82800","Blade's Edge","40893200","45947400","1","VERY_LONG","0","0","0","System.Object[]","1716","14","1","3"
"1547482020","82800","Blade's Edge","15249000","17133700","1","VERY_LONG","0","0","0","System.Object[]","39","11","1","2"
"1547482018","82800","Blade's Edge","1489800","1673900","1","VERY_LONG","0","0","0","System.Object[]","1934","7","4","3"
"1547482007","82800","Blade's Edge","18636300","20939700","1","VERY_LONG","0","0","0","System.Object[]","153","7","6","2"
"1547482000","82800","Blade's Edge","24730000","27786500","1","VERY_LONG","0","0","0","System.Object[]","1957","13","1","3"
"1547481993","82800","Blade's Edge","5541800","6226700","1","VERY_LONG","0","0","0","System.Object[]","1537","6","1","2"
"1547481986","82800","Blade's Edge","23833600","26779400","1","VERY_LONG","0","0","0","System.Object[]","340","13","1","2"
"1547482109","82800","Blade's Edge","25275000","28398900","1","VERY_LONG","0","0","0","System.Object[]","1717","20","2","3"
"1547482104","82800","Blade's Edge","37263900","41869600","1","VERY_LONG","0","0","0","System.Object[]","2157","3","7","3"
"1547482100","82800","Blade's Edge","432700","486200","1","VERY_LONG","0","0","0","System.Object[]","120","13","7","2"
"1547482096","82800","Blade's Edge","6158000","6919100","1","VERY_LONG","0","0","0","System.Object[]","1753","8","2","3"
"1547482092","82800","Blade's Edge","103355700","116130000","1","VERY_LONG","0","0","0","System.Object[]","1061","5","1","3"
"1547482088","82800","Blade's Edge","56068400","62998200","1","VERY_LONG","0","0","0","System.Object[]","2696","11","1","3"
"1547482085","82800","Blade's Edge","1926200","2164300","1","VERY_LONG","0","0","0","System.Object[]","1802","12","1","3"
"1547482075","82800","Blade's Edge","72854500","81859000","1","VERY_LONG","0","0","0","System.Object[]","1688","8","25","3"
"1547482071","82800","Blade's Edge","9938000","11166300","1","VERY_LONG","0","0","0","System.Object[]","1720","18","1","3"
"1547482064","82800","Blade's Edge","22959500","25797200","1","VERY_LONG","0","0","0","System.Object[]","1721","8","1","3"
"1547482057","82800","Blade's Edge","1780000","2000000","1","VERY_LONG","0","0","0","System.Object[]","1907","8","1","3"
"1547482054","82800","Blade's Edge","22959500","25797200","1","VERY_LONG","0","0","0","System.Object[]","1721","8","4","3"
"1547482048","82800","Blade's Edge","651831600","732395100","1","VERY_LONG","0","0","0","System.Object[]","57","4","2","3"
"1547021328","82800","Blade's Edge","45000100","50000000","1","LONG","0","0","0","System.Object[]","1706","6","1","3"
"1547349114","82800","Blade's Edge","435189000","435189000","1","VERY_LONG","0","0","0","System.Object[]","1348","8","1","3"
"1547349115","82800","Blade's Edge","98869900","98869900","1","VERY_LONG","0","0","0","System.Object[]","868","9","1","3"
"1547349112","82800","Blade's Edge","109980000","109980000","1","VERY_LONG","0","0","0","System.Object[]","1124","8","25","3"
"1547349113","82800","Blade's Edge","38300000","38300000","1","VERY_LONG","0","0","0","System.Object[]","1598","6","1","3"
"1547349118","82800","Blade's Edge","109483900","109483900","1","VERY_LONG","0","0","0","System.Object[]","2793","13","1","2"
"1547349119","82800","Blade's Edge","139170000","139170000","1","VERY_LONG","0","0","0","System.Object[]","2415","5","1","3"
"1547349116","82800","Blade's Edge","89990000","89990000","1","VERY_LONG","0","0","0","System.Object[]","335","12","1","3"
"1547349117","82800","Blade's Edge","145850000","145850000","1","VERY_LONG","0","0","0","System.Object[]","2682","13","1","3"
"1547349106","82800","Blade's Edge","240242700","240242700","1","VERY_LONG","0","0","0","System.Object[]","1999","19","1","2"
"1547349107","82800","Blade's Edge","569430000","569430000","1","VERY_LONG","0","0","0","System.Object[]","1448","13","25","3"
"1547349104","82800","Blade's Edge","110410000","110410000","1","VERY_LONG","0","0","0","System.Object[]","2425","22","1","2"
"1547349105","82800","Blade's Edge","180955800","180955800","1","VERY_LONG","0","0","0","System.Object[]","1345","6","1","2"
"1547349110","82800","Blade's Edge","229990000","229990000","1","VERY_LONG","0","0","0","System.Object[]","2404","11","1","2"
"1547349111","82800","Blade's Edge","59850000","59850000","1","VERY_LONG","0","0","0","System.Object[]","1385","15","1","3"
"1547349108","82800","Blade's Edge","161950000","161950000","1","VERY_LONG","0","0","0","System.Object[]","2564","8","1","3"
"1547349098","82800","Blade's Edge","154450000","154450000","1","VERY_LONG","0","0","0","System.Object[]","2424","3","1","2"
"1547349099","82800","Blade's Edge","207920000","207920000","1","VERY_LONG","0","0","0","System.Object[]","1322","6","24","3"
"1547349096","82800","Blade's Edge","322930000","322930000","1","VERY_LONG","0","0","0","System.Object[]","2701","17","1","3"
"1547349097","82800","Blade's Edge","176689900","176689900","1","VERY_LONG","0","0","0","System.Object[]","2412","17","1","2"
"1547349102","82800","Blade's Edge","79260000","79260000","1","VERY_LONG","0","0","0","System.Object[]","1631","15","1","3"
"1547349103","82800","Blade's Edge","181370000","181370000","1","VERY_LONG","0","0","0","System.Object[]","1516","20","1","3"
"1547349100","82800","Blade's Edge","443287500","443287500","1","VERY_LONG","0","0","0","System.Object[]","2476","18","1","2"
"1547349101","82800","Blade's Edge","187859900","187859900","1","VERY_LONG","0","0","0","System.Object[]","218","4","1","2"
"1547349090","82800","Blade's Edge","87260000","87260000","1","VERY_LONG","0","0","0","System.Object[]","165","9","1","3"
"1547349091","82800","Blade's Edge","284787300","284787300","1","VERY_LONG","0","0","0","System.Object[]","2706","6","1","3"
"1547349088","82800","Blade's Edge","232710000","232710000","1","VERY_LONG","0","0","0","System.Object[]","2421","10","1","2"
"1547349089","82800","Blade's Edge","58198200","58198200","1","VERY_LONG","0","0","0","System.Object[]","279","8","1","3"
"1547349095","82800","Blade's Edge","253570000","253570000","1","VERY_LONG","0","0","0","System.Object[]","212","3","1","2"
"1547349092","82800","Blade's Edge","171570000","171570000","1","VERY_LONG","0","0","0","System.Object[]","2685","20","1","2"
"1547349093","82800","Blade's Edge","21937900","21937900","1","VERY_LONG","0","0","0","System.Object[]","144","13","1","2"
"1547349082","82800","Blade's Edge","159840000","159840000","1","VERY_LONG","0","0","0","System.Object[]","1886","6","1","3"
"1547349080","82800","Blade's Edge","129890000","129890000","1","VERY_LONG","0","0","0","System.Object[]","1663","17","1","3"
"1547349081","82800","Blade's Edge","199890000","199890000","1","VERY_LONG","0","0","0","System.Object[]","114","12","1","3"
"1547349086","82800","Blade's Edge","129817200","129817200","1","VERY_LONG","0","0","0","System.Object[]","1719","17","1","3"
"1547349087","82800","Blade's Edge","127980000","127980000","1","VERY_LONG","0","0","0","System.Object[]","2689","8","1","2"
"1547349084","82800","Blade's Edge","104800000","104800000","1","VERY_LONG","0","0","0","System.Object[]","2413","10","1","2"
"1547349085","82800","Blade's Edge","177950000","177950000","1","VERY_LONG","0","0","0","System.Object[]","2410","7","1","2"
"1547349074","82800","Blade's Edge","74880000","74880000","1","VERY_LONG","0","0","0","System.Object[]","834","7","1","3"
"1547349075","82800","Blade's Edge","26340200","26340200","1","VERY_LONG","0","0","0","System.Object[]","224","20","1","2"
"1547349072","82800","Blade's Edge","227520000","227520000","1","VERY_LONG","0","0","0","System.Object[]","308","3","1","2"
"1547349073","82800","Blade's Edge","177940000","177940000","1","VERY_LONG","0","0","0","System.Object[]","1949","10","1","3"
"1547349078","82800","Blade's Edge","115720000","115720000","1","VERY_LONG","0","0","0","System.Object[]","382","13","1","3"
"1547349079","82800","Blade's Edge","2665860000","2665860000","1","VERY_LONG","0","0","0","System.Object[]","1174","12","25","3"
"1547349076","82800","Blade's Edge","79690000","79690000","1","VERY_LONG","0","0","0","System.Object[]","1244","7","1","3"
"1547349066","82800","Blade's Edge","257939900","257939900","1","VERY_LONG","0","0","0","System.Object[]","1517","14","1","2"
"1547349067","82800","Blade's Edge","214570000","214570000","1","VERY_LONG","0","0","0","System.Object[]","1495","3","1","3"
"1547349065","82800","Blade's Edge","146840000","146840000","1","VERY_LONG","0","0","0","System.Object[]","1887","10","1","3"
"1547349070","82800","Blade's Edge","338650000","338650000","1","VERY_LONG","0","0","0","System.Object[]","2709","5","1","3"
"1547349071","82800","Blade's Edge","147620000","147620000","1","VERY_LONG","0","0","0","System.Object[]","159","16","1","2"
"1547349068","82800","Blade's Edge","130714500","130714500","1","VERY_LONG","0","0","0","System.Object[]","2710","18","1","2"
"1547349069","82800","Blade's Edge","201240000","201240000","1","VERY_LONG","0","0","0","System.Object[]","1967","13","1","3"
"1547349136","82800","Blade's Edge","215810000","215810000","1","VERY_LONG","0","0","0","System.Object[]","1334","6","1","3"
"1547349130","82800","Blade's Edge","268340000","268340000","1","VERY_LONG","0","0","0","System.Object[]","1338","22","1","3"
"1547349131","82800","Blade's Edge","180950000","180950000","1","VERY_LONG","0","0","0","System.Object[]","1208","21","1","3"
"1547349128","82800","Blade's Edge","130432900","130432900","1","VERY_LONG","0","0","0","System.Object[]","173","7","1","3"
"1547349129","82800","Blade's Edge","174990000","174990000","1","VERY_LONG","0","0","0","System.Object[]","1953","11","1","3"
"1547349134","82800","Blade's Edge","356039100","356039100","1","VERY_LONG","0","0","0","System.Object[]","2199","4","1","3"
"1547349135","82800","Blade's Edge","287950000","287950000","1","VERY_LONG","0","0","0","System.Object[]","2405","11","1","2"
"1547349132","82800","Blade's Edge","421468600","421468600","1","VERY_LONG","0","0","0","System.Object[]","2475","5","1","2"
"1547349133","82800","Blade's Edge","144940000","144940000","1","VERY_LONG","0","0","0","System.Object[]","1063","8","1","3"
"1547349122","82800","Blade's Edge","351950000","351950000","1","VERY_LONG","0","0","0","System.Object[]","2474","6","1","2"
"1547349123","82800","Blade's Edge","437940000","437940000","1","VERY_LONG","0","0","0","System.Object[]","1209","13","1","3"
"1547349120","82800","Blade's Edge","197950000","197950000","1","VERY_LONG","0","0","0","System.Object[]","2427","7","1","2"
"1547349121","82800","Blade's Edge","149408200","149408200","1","VERY_LONG","0","0","0","System.Object[]","2409","3","1","2"
"1547349126","82800","Blade's Edge","149555800","149555800","1","VERY_LONG","0","0","0","System.Object[]","1196","19","1","3"
"1547349127","82800","Blade's Edge","133990000","133990000","1","VERY_LONG","0","0","0","System.Object[]","2716","10","1","2"
"1547349124","82800","Blade's Edge","87590000","87590000","1","VERY_LONG","0","0","0","System.Object[]","2717","7","1","3"
"1547349125","82800","Blade's Edge","178910000","178910000","1","VERY_LONG","0","0","0","System.Object[]","1395","16","1","3"
"1546890602","82800","Vek'nilash","78168100","84910000","1","LONG","0","0","0","System.Object[]","834","7","25","3"
"1546808764","82800","Eonar","3000100","3010000","1","LONG","0","0","0","System.Object[]","2473","14","1","3"
"1546890634","82800","Vek'nilash","75450200","76990000","1","LONG","0","0","0","System.Object[]","293","9","25","3"
"1547103732","82800","Blade's Edge","5780000","5780000","1","VERY_LONG","0","0","0","System.Object[]","2581","11","1","3"
"1546808826","82800","Eonar","1400100","1410000","1","LONG","0","0","0","System.Object[]","2469","19","1","3"
"1547103736","82800","Blade's Edge","5152500","5152500","1","VERY_LONG","0","0","0","System.Object[]","2584","21","1","3"
"1547103715","82800","Blade's Edge","9840000","9840000","1","VERY_LONG","0","0","0","System.Object[]","2585","4","1","3"
"1547103712","82800","Blade's Edge","850000","850000","1","VERY_LONG","0","0","0","System.Object[]","1143","18","1","3"
"1547103720","82800","Blade's Edge","19526700","19526700","1","VERY_LONG","0","0","0","System.Object[]","1954","11","1","3"
"1547103746","82800","Blade's Edge","10180000","10180000","1","VERY_LONG","0","0","0","System.Object[]","2590","20","1","3"
"1547103744","82800","Blade's Edge","10180000","10180000","1","VERY_LONG","0","0","0","System.Object[]","2590","20","1","3"
"1547005545","82800","Eonar","57673900","64082100","1","LONG","0","0","0","System.Object[]","1518","14","1","3"
"1546808921","82800","Eonar","17500100","17510000","1","LONG","0","0","0","System.Object[]","2450","8","1","3"
"1547054829","82800","Blade's Edge","80740500","84990000","1","LONG","0","0","0","System.Object[]","1760","8","11","3"
"1547136892","82800","Vek'nilash","9776163200","10400173600","1","VERY_LONG","0","0","0","System.Object[]","242","8","25","3"
"1547235256","82800","Blade's Edge","3513700","3698600","1","VERY_LONG","0","0","0","System.Object[]","1156","18","1","3"
"1547235257","82800","Blade's Edge","3513700","3698600","1","VERY_LONG","0","0","0","System.Object[]","1156","18","1","3"
"1547235258","82800","Blade's Edge","3556700","3743900","1","VERY_LONG","0","0","0","System.Object[]","1153","4","1","3"
"1547235254","82800","Blade's Edge","7828000","8240000","1","VERY_LONG","0","0","0","System.Object[]","1235","5","1","3"
"1547235255","82800","Blade's Edge","6545500","6890000","1","VERY_LONG","0","0","0","System.Object[]","2084","8","1","3"
"1547104246","82800","Blade's Edge","9840000","9840000","1","VERY_LONG","0","0","0","System.Object[]","2585","4","1","3"
"1547104253","82800","Blade's Edge","3910500","3910500","1","VERY_LONG","0","0","0","System.Object[]","1655","21","1","3"
"1547104250","82800","Blade's Edge","9840000","9840000","1","VERY_LONG","0","0","0","System.Object[]","2585","4","1","3"
"1547104248","82800","Blade's Edge","9840000","9840000","1","VERY_LONG","0","0","0","System.Object[]","2585","4","1","3"
"1547462712","82800","Vek'nilash","0","156685500","1","VERY_LONG","0","0","0","System.Object[]","2411","19","1","2"
"1547462706","82800","Vek'nilash","0","84000","1","VERY_LONG","0","0","0","System.Object[]","120","13","1","2"
"1547462699","82800","Vek'nilash","0","87590000","1","VERY_LONG","0","0","0","System.Object[]","2717","7","1","3"
"1547462690","82800","Vek'nilash","0","20230000","1","VERY_LONG","0","0","0","System.Object[]","2462","5","1","3"
"1546807413","82800","Eonar","1500100","1510000","1","LONG","0","0","0","System.Object[]","2467","5","1","3"
"1546807362","82800","Blade's Edge","26991000","29990000","1","LONG","0","0","0","System.Object[]","2713","22","1","3"
"1547462732","82800","Vek'nilash","0","6830000","1","VERY_LONG","0","0","0","System.Object[]","2446","22","1","3"
"1546807363","82800","Blade's Edge","7956000","8840000","1","LONG","0","0","0","System.Object[]","2447","21","1","3"
"1546807361","82800","Blade's Edge","359973000","399970000","1","LONG","0","0","0","System.Object[]","2718","6","1","3"
"1546807369","82800","Blade's Edge","2757100","2870000","1","LONG","0","0","0","System.Object[]","2569","16","1","3"
"1547053246","82800","Blade's Edge","1035500","1090000","1","LONG","0","0","0","System.Object[]","1753","8","1","3"
"1547053223","82800","Blade's Edge","3790500","3990000","1","LONG","0","0","0","System.Object[]","1233","4","1","3"
"1547053227","82800","Blade's Edge","850300","895000","1","LONG","0","0","0","System.Object[]","1212","4","1","3"
"1547413643","82800","Blade's Edge","245537900","258460900","1","VERY_LONG","0","0","0","System.Object[]","59","19","1","3"
"1547413976","82800","Blade's Edge","24225600","24720000","1","LONG","0","0","0","System.Object[]","1574","18","1","3"
"1547381328","82800","Blade's Edge","20384000","20800000","1","LONG","0","0","0","System.Object[]","1531","17","1","3"
"1547381324","82800","Blade's Edge","12250000","12500000","1","LONG","0","0","0","System.Object[]","1690","8","1","3"
"1547348666","82800","Eonar","59975800","59975800","1","LONG","0","0","0","System.Object[]","310","8","1","3"
"1547348667","82800","Eonar","728015000","728015000","1","LONG","0","0","0","System.Object[]","2475","5","1","2"
"1547348664","82800","Eonar","27730000","27730000","1","LONG","0","0","0","System.Object[]","2440","17","1","3"
"1547348670","82800","Eonar","573782200","573782200","1","LONG","0","0","0","System.Object[]","2476","18","1","2"
"1547348671","82800","Eonar","573782200","573782200","1","LONG","0","0","0","System.Object[]","2476","18","1","2"
"1547348668","82800","Eonar","728015000","728015000","1","LONG","0","0","0","System.Object[]","2475","5","1","2"
"1547348669","82800","Eonar","728015000","728015000","1","LONG","0","0","0","System.Object[]","2475","5","1","2"
"1547430576","82800","Blade's Edge","69870000","69870000","1","VERY_LONG","0","0","0","System.Object[]","2757","19","1","3"
"1547348663","82800","Eonar","143084600","143084600","1","LONG","0","0","0","System.Object[]","2565","15","1","3"
"1547348661","82800","Eonar","12000000","12000000","1","LONG","0","0","0","System.Object[]","2459","6","1","3"
"1547021051","82800","Blade's Edge","27500100","28000000","1","LONG","0","0","0","System.Object[]","2549","4","1","3"
"1547348704","82800","Eonar","2870000","2870000","1","LONG","0","0","0","System.Object[]","2561","9","1","3"
"1547348705","82800","Eonar","2870000","2870000","1","LONG","0","0","0","System.Object[]","2561","9","1","3"
"1547348698","82800","Eonar","69990000","69990000","1","LONG","0","0","0","System.Object[]","1756","12","1","2"
"1547348699","82800","Eonar","149565800","149565800","1","LONG","0","0","0","System.Object[]","1196","19","1","3"
"1547348696","82800","Eonar","139180000","139180000","1","LONG","0","0","0","System.Object[]","2415","5","1","2"
"1547348697","82800","Eonar","188000000","188000000","1","LONG","0","0","0","System.Object[]","1943","15","1","3"
"1547348702","82800","Eonar","437950000","437950000","1","LONG","0","0","0","System.Object[]","1209","13","1","3"
"1547348703","82800","Eonar","3500000","3500000","1","LONG","0","0","0","System.Object[]","2550","9","1","3"
"1547348700","82800","Eonar","719722100","719722100","1","LONG","0","0","0","System.Object[]","2460","15","1","3"
"1547348701","82800","Eonar","13212200","13212200","1","LONG","0","0","0","System.Object[]","2567","18","1","3"
"1547348690","82800","Eonar","58869800","58869800","1","LONG","0","0","0","System.Object[]","1920","10","1","3"
"1547348691","82800","Eonar","35965800","35965800","1","LONG","0","0","0","System.Object[]","1478","17","1","3"
"1547348688","82800","Eonar","299907200","299907200","1","LONG","0","0","0","System.Object[]","1523","5","1","3"
"1547348689","82800","Eonar","100000000","100000000","1","LONG","0","0","0","System.Object[]","1198","18","1","3"
"1547348694","82800","Eonar","15714300","15714300","1","LONG","0","0","0","System.Object[]","2546","11","1","3"
"1547348695","82800","Eonar","445701000","445701000","1","LONG","0","0","0","System.Object[]","2199","4","1","3"
"1547348692","82800","Eonar","66650000","66650000","1","LONG","0","0","0","System.Object[]","2693","19","1","3"
"1547348693","82800","Eonar","44910000","44910000","1","LONG","0","0","0","System.Object[]","2553","15","1","3"
"1547348682","82800","Eonar","1700000","1700000","1","LONG","0","0","0","System.Object[]","2544","8","1","3"
"1547348683","82800","Eonar","1700000","1700000","1","LONG","0","0","0","System.Object[]","2544","8","1","3"
"1547348680","82800","Eonar","3290000","3290000","1","LONG","0","0","0","System.Object[]","2454","14","1","3"
"1547348681","82800","Eonar","1700000","1700000","1","LONG","0","0","0","System.Object[]","2544","8","1","3"
"1547348687","82800","Eonar","320316700","320316700","1","LONG","0","0","0","System.Object[]","2578","11","1","3"
"1547348684","82800","Eonar","17746600","17746600","1","LONG","0","0","0","System.Object[]","2552","11","1","3"
"1547348685","82800","Eonar","17746600","17746600","1","LONG","0","0","0","System.Object[]","2552","11","1","3"
"1547348674","82800","Eonar","24760000","24760000","1","LONG","0","0","0","System.Object[]","2457","18","1","3"
"1547348675","82800","Eonar","17540000","17540000","1","LONG","0","0","0","System.Object[]","2437","5","1","3"
"1547348672","82800","Eonar","573782200","573782200","1","LONG","0","0","0","System.Object[]","2476","18","1","2"
"1547348673","82800","Eonar","573782200","573782200","1","LONG","0","0","0","System.Object[]","2476","18","1","2"
"1547348678","82800","Eonar","844458500","844458500","1","LONG","0","0","0","System.Object[]","2477","3","1","2"
"1547348679","82800","Eonar","844458500","844458500","1","LONG","0","0","0","System.Object[]","2477","3","1","2"
"1547348676","82800","Eonar","1407500","1407500","1","LONG","0","0","0","System.Object[]","2469","19","1","3"
"1547021089","82800","Eonar","250000000","250000000","1","LONG","0","0","0","System.Object[]","56","18","25","3"
"1547430700","82800","Eonar","29700000","29700000","1","VERY_LONG","0","0","0","System.Object[]","1211","18","1","3"
"1547021090","82800","Eonar","250000000","250000000","1","LONG","0","0","0","System.Object[]","1956","16","25","3"
"1547430690","82800","Vek'nilash","21850000","23000000","1","MEDIUM","0","0","0","System.Object[]","2700","19","1","3"
"1547430688","82800","Eonar","56707900","56707900","1","VERY_LONG","0","0","0","System.Object[]","1532","8","1","2"
"1547430674","82800","Eonar","25705900","25705900","1","VERY_LONG","0","0","0","System.Object[]","1956","16","1","3"
"1547021086","82800","Eonar","250000000","250000000","1","LONG","0","0","0","System.Object[]","253","3","25","3"
"1547021081","82800","Eonar","250000000","250000000","1","LONG","0","0","0","System.Object[]","1532","18","25","3"
"1547430776","82800","Eonar","44555000","44555000","1","VERY_LONG","0","0","0","System.Object[]","1960","3","1","3"
"1547430783","82800","Eonar","97010100","97010100","1","VERY_LONG","0","0","0","System.Object[]","2579","6","1","3"
"1547430771","82800","Eonar","21728400","21728400","1","VERY_LONG","0","0","0","System.Object[]","144","21","1","2"
"1547430775","82800","Eonar","4757000","4757000","1","VERY_LONG","0","0","0","System.Object[]","55","16","1","2"
"1547430772","82800","Eonar","19305000","19305000","1","VERY_LONG","0","0","0","System.Object[]","1962","8","1","3"
"1547430759","82800","Eonar","29700000","29700000","1","VERY_LONG","0","0","0","System.Object[]","1211","18","1","3"
"1547430841","82800","Eonar","5101000","5101000","1","VERY_LONG","0","0","0","System.Object[]","2584","21","1","3"
"1547430844","82800","Eonar","1987500","1987500","1","VERY_LONG","0","0","0","System.Object[]","2569","16","1","3"
"1547430795","82800","Eonar","10078200","10078200","1","VERY_LONG","0","0","0","System.Object[]","2590","20","1","3"
"1547430798","82800","Eonar","18265500","18265500","1","VERY_LONG","0","0","0","System.Object[]","2582","12","1","3"
"1547430875","82800","Vek'nilash","17600000","17600000","1","VERY_LONG","0","0","0","System.Object[]","2538","9","1","2"
